count_11_00	count_11_15	count_11_60	count_12_00	count_12_15	count_12_60	count_13_00	count_13_15	count_13_60
BnaC03g00340D	1801	2660	4259	3996	3554	5917	3177	3947	5608
BnaC03g00350D	58	72	44	29	62	43	51	44	40
BnaC03g00360D	1124	1614	1074	2196	2000	1800	1421	1666	1218
BnaC03g00370D	0	0	0	0	0	0	0	0	0
BnaC03g00380D	0	0	0	1	1	0	0	0	0
BnaC03g00390D	2	0	0	0	0	2	2	1	1
BnaC03g00400D	0	0	0	0	0	0	0	0	0
BnaC03g00410D	0	0	0	0	1	0	0	0	0
BnaC03g00420D	0	0	0	0	0	0	0	0	0
BnaC03g00430D	0	0	0	0	0	0	0	0	0
BnaC03g00440D	0	0	1	0	0	0	0	0	0
BnaC03g00450D	8	8	4	11	7	11	9	10	1
BnaC03g00460D	143	193	160	325	303	313	325	358	267
BnaC03g00470D	1	6	0	6	4	0	8	6	0
BnaC03g00480D	0	0	0	0	0	0	0	0	0
BnaC03g00490D	0	0	0	0	0	0	0	0	0
BnaC03g00500D	360	518	305	549	597	465	488	550	344
BnaC03g00510D	585	826	604	175	211	190	762	922	682
BnaC03g00520D	14	13	6	33	16	8	30	37	5
BnaC03g00530D	2084	3010	3025	3076	2922	3241	1939	2204	2734
BnaC03g00540D	555	744	413	723	611	495	545	529	310
BnaC03g00550D	404	520	222	514	466	292	387	385	196
BnaC03g00560D	0	0	0	0	0	0	0	0	0
BnaC03g00570D	354	577	973	301	331	514	141	219	826
BnaC03g00580D	110	148	81	147	128	93	126	124	81
BnaC03g00590D	18	12	6	27	20	7	12	12	13
BnaC03g00600D	1	0	0	0	0	0	0	1	0
BnaC03g00610D	0	0	0	0	0	0	0	0	0
BnaC03g00620D	0	0	0	0	0	0	0	0	0
BnaC03g00630D	0	0	0	0	0	0	0	0	0
BnaC03g00640D	1	1	0	0	0	0	0	0	0
BnaC03g00650D	0	0	0	0	0	0	0	1	0
BnaC03g00660D	4	1	1	0	2	0	0	0	1
BnaC03g00670D	61	89	82	88	93	95	116	94	169
BnaC03g00680D	75	128	64	243	238	162	169	110	97
BnaC03g00690D	776	1146	701	795	851	696	737	865	564
BnaC03g00700D	360	497	294	293	343	233	539	473	265
BnaC03g00710D	211	183	200	78	93	121	56	68	285
BnaC03g00720D	0	0	0	0	0	0	0	0	0
BnaC03g00730D	38	56	36	70	55	44	128	106	67
BnaC03g00740D	0	2	0	0	0	0	0	0	0
BnaC03g00750D	668	986	696	1911	1829	1699	647	847	488
BnaC03g00760D	17	7	13	8	9	1	5	3	5
BnaC03g00770D	186	280	139	193	143	132	251	275	171
BnaC03g00780D	0	1	1	0	0	0	0	0	0
BnaC03g00790D	0	0	0	0	0	0	0	0	0
BnaC03g00800D	2945	3152	2615	1970	1636	1536	7417	6134	4048
BnaC03g00810D	117	127	92	150	147	125	189	204	127
BnaC03g00820D	1398	1933	1417	1767	1632	1588	2055	2155	1532
BnaC03g00830D	0	0	0	0	0	0	2	0	0
BnaC03g00840D	0	0	1	0	0	1	4	2	0
BnaC03g00850D	1644	1992	1681	2070	2268	2011	2079	2160	1421
BnaC03g00860D	29	59	28	57	52	28	99	80	42
BnaC03g00870D	279	431	139	438	403	141	901	729	289
BnaC03g00880D	0	0	0	0	0	1	0	1	0
BnaC03g00890D	759	919	852	779	613	580	1339	1326	1115
BnaC03g00900D	0	2	0	0	0	0	0	0	1
BnaC03g00910D	0	0	0	2	0	0	0	0	0
BnaC03g00920D	0	0	0	0	0	0	0	0	0
BnaC03g00930D	1	1	0	18	15	26	25	19	7
BnaC03g00940D	472	645	791	407	442	483	224	220	286
BnaC03g00950D	22	21	20	41	20	28	24	25	37
BnaC03g00960D	3145	4551	3872	6205	6265	6206	4802	5021	3882
BnaC03g00970D	4401	6096	12218	5159	5073	11453	4703	6416	15060
BnaC03g00980D	15	10	11	22	34	19	38	33	52
BnaC03g00990D	22	24	17	51	38	34	25	30	25
BnaC03g01000D	3	7	9	3	8	2	10	6	13
BnaC03g01010D	1379	2022	1304	1603	1500	1223	2318	2282	1682
BnaC03g01020D	2592	3322	2769	4076	3648	3829	3263	3077	2840
BnaC03g01030D	724	977	708	1298	1220	1102	1223	1333	1047
BnaC03g01040D	28	20	11	60	52	45	44	43	36
BnaC03g01050D	15	15	7	5	9	3	7	14	11
BnaC03g01060D	619	1069	922	1341	1585	1492	1038	1244	892
BnaC03g01070D	0	2	0	0	0	0	1	0	0
BnaC03g01080D	0	0	0	2	0	0	0	0	0
BnaC03g01090D	1	4	1	0	0	0	0	0	0
BnaC03g01100D	78	103	74	46	58	72	28	51	56
BnaC03g01110D	62	90	103	153	153	157	75	91	54
BnaC03g01120D	1	7	0	0	8	2	2	3	0
BnaC03g01130D	1627	2089	1471	2538	2343	2007	1866	1921	1356
BnaC03g01140D	374	539	395	584	561	557	395	415	347
BnaC03g01150D	7019	9804	5684	7715	7268	5493	7441	8086	4879
BnaC03g01160D	27073	37282	35941	52767	51137	53532	30709	36624	30610
BnaC03g01170D	1712	2277	2076	4147	3248	3406	2606	2587	2461
BnaC03g01180D	0	1	1	0	0	0	0	0	0
BnaC03g01190D	0	0	0	0	0	0	0	0	0
BnaC03g01200D	1755	2667	1772	2267	2351	1678	2035	2113	1448
BnaC03g01210D	1086	1579	1028	1398	1209	1109	1528	1655	1265
BnaC03g01220D	1661	2303	1363	2029	1968	1326	1712	1750	1002
BnaC03g01230D	1015	1249	935	1059	984	1105	1538	1473	1422
BnaC03g01240D	0	0	3	0	3	2	1	2	0
BnaC03g01250D	1565	2087	2094	1874	1764	1937	2340	2521	3255
BnaC03g01260D	0	0	0	0	0	0	1	3	0
BnaC03g01270D	8	21	15	22	14	22	12	10	19
BnaC03g01280D	619	836	930	635	620	689	510	501	771
BnaC03g01290D	1873	2375	2016	2285	2143	2353	1439	1574	1446
BnaC03g01300D	45	70	48	106	95	60	15	3	2
BnaC03g01310D	0	0	0	0	0	0	0	0	0
BnaC03g01320D	0	0	0	0	0	0	0	0	0
BnaC03g01330D	0	0	0	0	0	0	0	0	0
BnaC03g01340D	7	4	7	4	1	2	0	0	0
BnaC03g01350D	55231	80543	75675	110420	106760	122555	70141	75059	73957
BnaC03g01360D	3	14	8	36	13	14	29	42	37
BnaC03g01370D	3	0	1	0	1	0	0	2	0
BnaC03g01380D	3139	4075	2738	3714	3653	3614	3944	3998	2362
BnaC03g01390D	355	461	283	275	339	299	388	392	200
BnaC03g01400D	0	0	0	0	0	0	0	0	0
BnaC03g01410D	0	0	0	0	0	0	0	0	0
BnaC03g01420D	0	0	0	0	0	0	0	3	0
BnaC03g01430D	0	0	0	0	0	0	0	0	0
BnaC03g01440D	0	0	0	0	0	0	0	0	0
BnaC03g01450D	784	1072	788	709	685	678	1108	1106	1082
BnaC03g01460D	2	4	0	5	10	1	2	4	1
BnaC03g01470D	3	2	1	27	10	12	10	19	4
BnaC03g01480D	16	22	10	26	32	26	38	47	16
BnaC03g01490D	1168	1550	1239	809	751	775	1087	1059	1005
BnaC03g01500D	0	0	0	0	0	0	0	0	0
BnaC03g01510D	0	1	0	6	0	0	0	0	0
BnaC03g01520D	103	145	64	239	218	174	135	159	128
BnaC03g01530D	11	18	14	2	0	0	0	0	0
BnaC03g01540D	0	0	0	0	0	0	0	0	0
BnaC03g01550D	2	2	0	0	0	0	0	0	0
BnaC03g01560D	11	12	13	3	2	1	6	1	2
BnaC03g01570D	276	364	195	271	259	158	395	383	162
BnaC03g01580D	0	0	0	0	0	0	0	1	0
BnaC03g01590D	26	37	25	22	14	11	53	64	19
BnaC03g01600D	36	67	32	183	141	129	123	117	109
BnaC03g01610D	3265	4569	3585	5318	5001	5395	5005	4930	3888
BnaC03g01620D	153	240	94	183	149	141	185	175	173
BnaC03g01630D	39	61	35	66	59	41	69	90	31
BnaC03g01640D	1867	2573	1734	2566	2077	2007	2932	2719	1940
BnaC03g01650D	583	897	586	940	785	674	1107	1196	889
BnaC03g01660D	186	259	253	176	186	163	317	349	220
BnaC03g01670D	0	0	0	0	0	0	0	0	0
BnaC03g01680D	106	176	134	188	178	254	212	151	113
BnaC03g01690D	1007	1467	1282	1800	1843	1925	1888	2245	1614
BnaC03g01700D	133	186	214	123	109	108	187	197	165
BnaC03g01710D	101	162	142	152	124	120	95	131	109
BnaC03g01720D	1892	2563	2310	3773	3061	3289	2604	2609	2853
BnaC03g01730D	3828	5953	6160	6736	6275	7784	7580	7713	9404
BnaC03g01740D	731	949	1219	1901	2136	2138	1387	1570	1392
BnaC03g01750D	132	245	165	156	165	161	204	227	166
BnaC03g01760D	8893	11860	11483	7048	6871	9067	7156	7069	8374
BnaC03g01770D	0	0	0	0	0	0	0	0	0
BnaC03g01780D	5875	7926	5882	8839	7820	7044	5142	5434	4798
BnaC03g01790D	1052	1549	833	1397	1138	887	1527	1353	853
BnaC03g01800D	47	72	37	59	42	42	71	77	33
BnaC03g01810D	4	4	2	15	4	12	11	9	16
BnaC03g01820D	96	120	144	123	104	152	130	138	220
BnaC03g01830D	4992	7289	5320	11712	11287	9178	6520	7326	5287
BnaC03g01840D	867	1255	657	856	749	563	910	910	696
BnaC03g01850D	5	6	3	3	6	1	5	14	1
BnaC03g01860D	0	0	0	0	0	0	0	2	0
BnaC03g01870D	4	11	9	5	2	5	18	15	2
BnaC03g01880D	29	44	16	36	33	20	52	65	19
BnaC03g01890D	94	105	76	32	14	15	11	16	3
BnaC03g01900D	321	432	279	267	157	138	481	451	353
BnaC03g01910D	586	791	571	525	436	461	667	706	572
BnaC03g01920D	0	0	0	0	0	0	0	0	0
BnaC03g01930D	2458	3531	3082	3560	3426	3445	2037	2250	2583
BnaC03g01940D	0	1	1	0	0	0	0	0	0
BnaC03g01950D	1920	2598	1874	2651	2487	2102	2185	2346	1825
BnaC03g01960D	5683	7403	6349	5092	4355	4516	7866	7630	6344
BnaC03g01970D	0	0	0	0	0	0	0	0	0
BnaC03g01980D	0	2	2	0	0	2	0	0	0
BnaC03g01990D	0	0	0	0	0	0	0	0	0
BnaC03g02000D	23	30	15	1	19	6	31	23	23
BnaC03g02010D	30	19	26	9	15	6	25	23	5
BnaC03g02020D	191	260	222	236	255	169	307	321	278
BnaC03g02030D	0	0	0	2	1	5	1	0	1
BnaC03g02040D	1	3	1	2	6	0	9	5	8
BnaC03g02050D	552	686	511	788	790	795	1638	1793	1408
BnaC03g02060D	16	32	29	29	19	19	23	22	19
BnaC03g02070D	1173	1501	1262	1653	1487	1352	1143	1270	1008
BnaC03g02080D	4902	6485	4056	10810	8937	6304	3092	3205	2261
BnaC03g02090D	158	234	320	254	253	312	180	233	582
BnaC03g02100D	1661	2681	1894	2973	2621	2189	2535	2605	2295
BnaC03g02110D	0	0	0	0	0	2	1	2	1
BnaC03g02120D	0	0	0	0	0	0	0	0	0
BnaC03g02130D	249	220	102	152	108	52	1391	882	165
BnaC03g02140D	834	1138	942	1355	1182	1443	1187	1398	985
BnaC03g02150D	0	0	0	0	0	0	0	0	0
BnaC03g02160D	1058	1379	1038	570	620	602	829	938	669
BnaC03g02170D	0	0	0	0	0	0	0	0	0
BnaC03g02180D	0	0	0	0	0	0	0	0	0
BnaC03g02190D	1	1	0	1	5	2	2	0	4
BnaC03g02200D	2198	3161	2339	3163	3193	2554	1497	1561	1093
BnaC03g02210D	1	6	5	0	0	1	1	1	4
BnaC03g02220D	837	1157	834	939	957	798	1066	1037	830
BnaC03g02230D	0	0	3	10	4	0	0	0	2
BnaC03g02240D	14650	20233	17779	19935	20683	19930	15461	16986	11690
BnaC03g02250D	635	762	432	1129	1120	898	910	1023	724
BnaC03g02260D	498	672	494	843	744	688	660	702	707
BnaC03g02270D	3661	5033	4466	3939	3640	3945	5348	5444	5219
BnaC03g02280D	118	133	98	102	123	116	134	114	97
BnaC03g02290D	564	812	529	742	618	652	783	655	508
BnaC03g02300D	9	8	10	13	13	13	11	19	18
BnaC03g02310D	0	0	0	0	0	0	1	0	0
BnaC03g02320D	0	0	0	0	2	2	0	0	0
BnaC03g02330D	1	4	1	5	1	0	8	7	2
BnaC03g02340D	492	706	530	504	459	493	601	635	559
BnaC03g02350D	14	13	6	14	16	0	21	17	18
BnaC03g02360D	808	1183	793	979	1010	922	1128	1097	895
BnaC03g02370D	559	814	530	516	463	400	759	811	701
BnaC03g02380D	9	2	0	0	0	0	0	1	0
BnaC03g02390D	0	0	0	0	0	0	0	0	0
BnaC03g02400D	0	0	0	0	0	0	0	0	0
BnaC03g02410D	4	3	2	2	0	1	1	0	0
BnaC03g02420D	51	61	62	106	125	106	106	112	63
BnaC03g02430D	702	951	619	1081	1069	792	1080	1127	729
BnaC03g02440D	1442	1937	1904	3280	3088	3216	1817	1792	1812
BnaC03g02450D	42	39	43	121	77	123	200	273	158
BnaC03g02460D	7752	10067	8440	7346	6654	7167	7883	8000	7018
BnaC03g02470D	0	0	0	0	0	0	0	0	0
BnaC03g02480D	0	0	0	0	1	2	1	0	0
BnaC03g02490D	1145	1979	1487	1970	1867	2024	1519	1748	2119
BnaC03g02500D	0	0	0	0	0	0	3	1	0
BnaC03g02510D	845	1063	810	934	886	772	1154	1081	749
BnaC03g02520D	32	49	64	46	44	48	71	54	60
BnaC03g02530D	4	14	10	6	4	0	4	4	0
BnaC03g02540D	9008	15447	17010	8289	7128	8051	13514	12266	20213
BnaC03g02550D	7	13	13	2	0	4	3	2	0
BnaC03g02560D	5456	7295	6448	5375	4706	5222	7314	7387	6738
BnaC03g02570D	4	0	0	0	0	0	0	0	0
BnaC03g02580D	81	151	143	241	202	199	249	340	215
BnaC03g02590D	161	210	164	213	222	195	181	249	140
BnaC03g02600D	390	566	412	447	345	264	448	433	424
BnaC03g02610D	0	1	2	0	0	0	0	0	0
BnaC03g02620D	12	31	25	4	10	16	0	0	0
BnaC03g02630D	2347	3153	2552	3164	3055	3236	2873	3235	2936
BnaC03g02640D	0	0	0	0	0	0	0	0	0
BnaC03g02650D	0	0	1	0	0	1	0	0	0
BnaC03g02660D	0	0	0	0	0	0	0	0	0
BnaC03g02670D	0	0	0	0	0	0	0	0	0
BnaC03g02680D	0	0	0	0	0	0	2	0	0
BnaC03g02690D	70	112	196	126	137	172	195	205	276
BnaC03g02700D	0	1	2	2	0	1	1	3	0
BnaC03g02710D	0	0	0	0	0	0	0	0	0
BnaC03g02720D	0	0	0	2	0	0	0	0	0
BnaC03g02730D	0	0	0	0	0	0	0	0	0
BnaC03g02740D	31	23	30	0	6	3	1	0	0
BnaC03g02750D	4	8	7	0	1	2	0	0	0
BnaC03g02760D	5	7	3	1	0	1	1	0	0
BnaC03g02770D	23	45	29	135	78	106	2	5	0
BnaC03g02780D	0	0	0	0	0	0	0	0	0
BnaC03g02790D	0	0	0	0	0	0	0	0	0
BnaC03g02800D	1	8	0	3	0	0	0	0	1
BnaC03g02810D	0	0	0	0	0	0	0	0	0
BnaC03g02820D	0	0	0	0	0	0	0	0	0
BnaC03g02830D	0	0	0	0	0	0	0	0	0
BnaC03g02840D	1	5	1	0	0	2	1	0	0
BnaC03g02850D	4	10	7	19	24	27	25	23	28
BnaC03g02860D	414	618	382	636	460	448	745	787	506
BnaC03g02870D	54	50	45	20	27	42	65	43	54
BnaC03g02880D	1409	1879	1330	1827	1555	1544	1760	1883	1436
BnaC03g02890D	1	1	0	2	0	1	4	2	0
BnaC03g02900D	6	2	2	2	2	0	2	3	0
BnaC03g02910D	1458	2172	2414	769	793	990	1668	1988	2560
BnaC03g02920D	120	167	185	85	104	158	46	74	102
BnaC03g02930D	3	9	13	19	11	14	2	3	1
BnaC03g02940D	4	0	2	3	2	5	0	1	0
BnaC03g02950D	0	0	0	7	0	0	0	0	0
BnaC03g02960D	182	216	108	172	135	75	165	161	109
BnaC03g02970D	1	0	1	0	1	2	0	1	8
BnaC03g02980D	505	768	403	497	401	367	551	513	329
BnaC03g02990D	0	0	0	0	0	0	0	4	0
BnaC03g03000D	5269	7474	6209	6708	6671	6792	7067	7690	6402
BnaC03g03010D	0	0	0	0	2	0	0	0	0
BnaC03g03020D	0	0	0	0	0	0	0	0	0
BnaC03g03030D	0	0	0	9	3	2	6	3	0
BnaC03g03040D	1	0	0	0	1	0	0	3	1
BnaC03g03050D	13528	17939	17206	8255	7434	7059	21815	22088	19856
BnaC03g03060D	5	15	24	0	4	2	8	5	6
BnaC03g03070D	117327	147789	185307	22595	23892	35543	121546	131557	115584
BnaC03g03080D	23352	31251	26927	4746	5619	5574	29533	26709	18332
BnaC03g03090D	41452	52248	70560	5742	6726	9657	50186	54295	42737
BnaC03g03100D	72519	90502	103926	18726	17984	25329	83215	90805	70555
BnaC03g03110D	158633	200875	215951	53345	56401	71567	170026	183455	146306
BnaC03g03120D	8	7	11	18	10	9	5	4	2
BnaC03g03130D	75	91	62	47	91	69	24	33	34
BnaC03g03140D	0	0	0	0	0	0	2	0	0
BnaC03g03150D	0	0	0	0	0	0	0	0	0
BnaC03g03160D	0	0	0	0	0	0	0	0	0
BnaC03g03170D	0	0	0	0	0	0	0	0	0
BnaC03g03180D	0	0	0	1	0	0	2	0	0
BnaC03g03190D	119	178	119	239	222	157	183	198	161
BnaC03g03200D	22	30	17	45	47	26	30	34	35
BnaC03g03210D	0	0	0	0	0	0	0	0	0
BnaC03g03220D	1377	1895	1237	2729	2421	1862	1305	1500	980
BnaC03g03230D	781	1014	772	1296	1189	1078	1112	1108	558
BnaC03g03240D	404	500	341	560	489	346	498	460	294
BnaC03g03250D	1497	2062	1375	3156	2876	2458	2024	2058	1385
BnaC03g03260D	6	7	3	5	2	2	6	10	0
BnaC03g03270D	2241	2836	1478	2329	2281	1263	2623	2300	1028
BnaC03g03280D	51	37	36	26	27	16	49	24	15
BnaC03g03290D	1	3	0	0	3	0	0	2	0
BnaC03g03300D	368	523	236	458	407	327	311	362	234
BnaC03g03310D	3	2	5	2	6	2	9	6	2
BnaC03g03320D	725	948	588	759	735	734	983	893	707
BnaC03g03330D	2905	4403	2847	6814	6812	5535	4166	4772	3401
BnaC03g03340D	816	1286	921	1823	1819	1504	802	818	519
BnaC03g03350D	154	235	194	119	149	214	132	180	249
BnaC03g03360D	136	211	105	177	178	130	209	254	198
BnaC03g03370D	3	0	1	0	1	0	0	0	1
BnaC03g03380D	0	0	0	0	0	0	0	0	0
BnaC03g03390D	1415	2237	4614	1344	1390	2350	1943	2881	2929
BnaC03g03400D	179	220	139	209	166	135	201	224	149
BnaC03g03410D	480	746	678	957	1013	918	517	600	624
BnaC03g03420D	1	2	1	3	6	7	0	0	3
BnaC03g03430D	14	22	10	2	11	11	5	6	2
BnaC03g03440D	135	166	144	230	185	183	361	341	250
BnaC03g03450D	2385	3039	2282	2703	2512	2457	3147	3250	2474
BnaC03g03460D	3220	4467	3585	3060	2879	2767	3189	3415	2832
BnaC03g03470D	87	106	83	80	98	62	143	100	48
BnaC03g03480D	54	114	48	37	34	29	9	11	6
BnaC03g03490D	317	563	310	410	386	298	411	503	324
BnaC03g03500D	538	775	524	609	573	590	541	624	529
BnaC03g03510D	111	174	94	212	165	61	251	135	82
BnaC03g03520D	77	89	72	147	152	84	159	138	127
BnaC03g03530D	14	36	24	40	30	25	15	31	10
BnaC03g03540D	0	0	0	0	2	0	1	2	14
BnaC03g03550D	161	246	286	243	232	300	410	515	494
BnaC03g03560D	203	236	148	187	178	125	259	219	158
BnaC03g03570D	153	269	301	171	212	235	251	311	476
BnaC03g03580D	109	145	85	114	146	119	213	173	238
BnaC03g03590D	232	359	214	328	333	216	289	338	203
BnaC03g03600D	6665	9145	6934	7174	6799	6416	6414	7278	5898
BnaC03g03610D	3	2	2	7	2	0	2	2	0
BnaC03g03620D	172	285	206	204	209	227	403	376	296
BnaC03g03630D	547	737	538	523	441	394	709	666	468
BnaC03g03640D	27	52	40	17	29	25	39	42	27
BnaC03g03650D	3	8	3	7	11	12	9	13	11
BnaC03g03660D	1319	2167	1289	2862	2800	2384	1558	1856	1224
BnaC03g03670D	7703	10433	7896	18763	17390	15181	8908	9461	7838
BnaC03g03680D	930	1176	979	1223	984	1104	964	1016	1037
BnaC03g03690D	595	930	659	695	514	656	999	1032	949
BnaC03g03700D	126	160	303	124	122	236	142	231	488
BnaC03g03710D	1337	1944	1146	2615	2466	1986	1797	1876	1151
BnaC03g03720D	3768	4937	4007	3875	3624	3762	5738	6224	5319
BnaC03g03730D	5429	8414	15302	8783	8945	17614	6137	9112	16864
BnaC03g03740D	85239	144287	116219	176496	184862	182382	83708	97339	89489
BnaC03g03750D	82	122	92	39	68	52	7	3	4
BnaC03g03760D	283	324	525	129	106	182	293	259	320
BnaC03g03770D	1031	1305	1146	1281	1084	1256	1476	1553	1386
BnaC03g03780D	4863	6605	4781	6592	5495	4895	4931	4751	4277
BnaC03g03790D	2457	3272	2386	3238	2996	2977	2582	2930	2337
BnaC03g03800D	550	766	549	1113	1215	1067	383	420	292
BnaC03g03810D	34	43	20	9	26	9	4	6	8
BnaC03g03820D	0	0	0	0	0	0	0	0	0
BnaC03g03830D	0	0	0	0	0	0	1	0	0
BnaC03g03840D	0	0	0	0	0	0	0	0	0
BnaC03g03850D	0	0	0	0	0	0	0	0	0
BnaC03g03860D	15717	23253	25760	64866	56507	68055	30541	35985	34512
BnaC03g03870D	59	76	53	53	49	56	3	16	8
BnaC03g03880D	1027	1358	818	1917	1888	1480	1586	1588	1156
BnaC03g03890D	1	1	3	7	7	2	2	5	3
BnaC03g03900D	0	0	0	0	0	0	0	0	0
BnaC03g03910D	889	1165	906	1049	1034	1133	1216	1263	953
BnaC03g03920D	25	41	33	12	8	12	58	28	39
BnaC03g03930D	0	0	0	0	0	0	0	0	0
BnaC03g03940D	835	1050	932	1162	971	1012	1446	1491	1812
BnaC03g03950D	11	17	13	43	21	12	10	28	30
BnaC03g03960D	0	2	0	0	1	0	2	2	0
BnaC03g03970D	0	0	0	0	0	0	0	0	0
BnaC03g03980D	2326	3494	2553	2764	2778	2471	4454	4642	3121
BnaC03g03990D	1078	1493	1254	2356	2184	2246	1910	2254	1477
BnaC03g04000D	4	6	2	8	4	2	8	9	6
BnaC03g04010D	3456	4963	3877	3491	3335	3504	5582	5991	4931
BnaC03g04020D	127	186	103	163	130	98	161	150	78
BnaC03g04030D	0	0	0	0	0	0	2	0	0
BnaC03g04040D	0	0	0	0	0	0	0	0	0
BnaC03g04050D	0	0	0	0	3	1	5	1	0
BnaC03g04060D	3908	5257	3893	7196	6922	6115	3241	3385	2454
BnaC03g04070D	875	1215	870	907	879	952	1044	1136	775
BnaC03g04080D	273	413	225	799	581	416	334	339	189
BnaC03g04090D	1336	2170	1299	1269	1221	1055	1743	1939	1361
BnaC03g04100D	110	164	129	88	75	91	97	131	66
BnaC03g04110D	8	18	12	17	11	7	16	7	7
BnaC03g04120D	149	266	171	234	163	207	208	224	250
BnaC03g04130D	993	1282	805	1122	1108	824	1152	1081	652
BnaC03g04140D	580	820	560	525	544	527	788	936	639
BnaC03g04150D	98	111	48	58	69	45	89	81	46
BnaC03g04160D	72	85	36	64	29	31	43	53	16
BnaC03g04170D	624	782	669	374	399	370	219	213	204
BnaC03g04180D	396	508	387	412	409	443	642	629	379
BnaC03g04190D	5431	7553	5311	10890	10015	9725	7041	7520	5965
BnaC03g04200D	1461	2199	1235	3015	2709	2042	1966	2052	1450
BnaC03g04210D	3	0	0	1	0	1	2	2	0
BnaC03g04220D	7	16	6	7	7	3	12	2	2
BnaC03g04230D	4466	6191	5781	9767	9248	9977	6340	6579	5933
BnaC03g04240D	11523	15384	17421	16653	16886	21948	14008	19908	14238
BnaC03g04250D	1811	2601	2235	1979	1922	1843	3213	3089	3169
BnaC03g04260D	5	0	0	0	0	0	0	0	0
BnaC03g04270D	0	0	0	0	0	0	0	0	0
BnaC03g04280D	0	0	0	0	0	0	0	0	0
BnaC03g04290D	0	0	0	0	0	0	2	0	0
BnaC03g04300D	0	1	0	0	0	0	0	0	0
BnaC03g04310D	76	112	69	205	155	169	13	5	11
BnaC03g04320D	11	12	13	13	6	9	24	28	24
BnaC03g04330D	813	1211	1199	930	970	1120	1350	1534	1476
BnaC03g04340D	2550	3467	2543	2513	2453	2477	2640	3163	2745
BnaC03g04350D	355	467	375	322	319	286	670	672	613
BnaC03g04360D	0	0	0	4	0	4	5	1	1
BnaC03g04370D	215	380	303	435	482	345	447	387	386
BnaC03g04380D	26	34	23	12	9	17	23	26	11
BnaC03g04390D	1247	1590	1206	1837	1477	1499	1484	1719	1315
BnaC03g04400D	2330	3570	2645	4671	4860	4097	2734	3231	2013
BnaC03g04410D	2905	4578	3461	4916	5187	4485	3133	4039	2776
BnaC03g04420D	2	1	5	6	1	8	5	4	0
BnaC03g04430D	1	0	1	5	1	1	0	3	0
BnaC03g04440D	0	0	0	0	0	0	0	0	0
BnaC03g04450D	2	0	0	0	0	0	0	0	0
BnaC03g04460D	240	397	123	463	449	275	467	448	289
BnaC03g04470D	53	80	70	100	69	108	51	49	61
BnaC03g04480D	127	206	109	266	278	164	220	214	108
BnaC03g04490D	155	238	160	179	179	148	256	207	194
BnaC03g04500D	1675	2505	1814	2826	2611	2489	1866	1978	1532
BnaC03g04510D	3	3	3	8	1	5	9	6	7
BnaC03g04520D	3960	4844	3330	7426	6617	5572	6626	5369	3690
BnaC03g04530D	1420	2099	1583	1706	1461	1307	1746	1780	1641
BnaC03g04540D	2334	2986	2422	2698	2563	2507	3270	3501	3167
BnaC03g04550D	400	548	344	506	467	432	738	690	721
BnaC03g04560D	9604	13236	11721	13078	13047	13068	11190	13018	11231
BnaC03g04570D	546	716	748	281	339	365	249	302	294
BnaC03g04580D	45	52	40	96	52	54	80	76	70
BnaC03g04590D	9248	12706	14696	18066	16693	20020	21435	20030	28164
BnaC03g04600D	5600	7415	6104	5631	5847	5707	7964	8334	7363
BnaC03g04610D	19	32	24	47	42	21	19	26	18
BnaC03g04620D	2	1	2	1	3	0	1	3	1
BnaC03g04630D	4	8	6	12	10	13	16	10	7
BnaC03g04640D	10625	22027	18428	13799	21057	23847	10613	16374	13622
BnaC03g04650D	10	7	8	2	1	6	6	5	13
BnaC03g04660D	1165	1754	3882	3244	3099	5736	2201	2561	5787
BnaC03g04670D	6564	8637	8955	10988	10278	10770	9536	10055	10814
BnaC03g04680D	6	23	28	20	33	32	20	34	94
BnaC03g04690D	0	1	1	7	1	2	0	4	0
BnaC03g04700D	0	2	0	3	0	0	2	0	2
BnaC03g04710D	2257	2918	2386	2870	2725	2465	2701	2680	1988
BnaC03g04720D	585	898	671	527	519	431	586	601	366
BnaC03g04730D	1074	1562	1195	953	924	941	1192	1402	1346
BnaC03g04740D	4751	6920	4700	9833	8964	7879	7502	7907	5083
BnaC03g04750D	4	4	11	8	8	5	7	6	5
BnaC03g04760D	6	8	4	16	4	2	45	38	27
BnaC03g04770D	1	3	4	0	2	0	5	0	2
BnaC03g04780D	3	13	2	2	3	1	11	12	3
BnaC03g04790D	263	337	204	262	195	210	339	323	218
BnaC03g04800D	1520	2011	1262	2711	2421	2161	2210	2384	1629
BnaC03g04810D	5059	7150	5422	7973	7154	6162	6522	6298	5109
BnaC03g04820D	7	31	15	16	21	23	41	30	23
BnaC03g04830D	6361	8900	6686	9986	9862	9483	7645	8103	8101
BnaC03g04840D	797	1192	1560	1138	1219	1359	975	1298	2220
BnaC03g04850D	0	0	0	0	0	0	1	0	1
BnaC03g04860D	0	0	1	0	0	0	0	0	0
BnaC03g04870D	0	0	0	0	0	0	0	1	0
BnaC03g04880D	0	0	1	0	0	0	2	1	0
BnaC03g04890D	0	0	0	0	0	0	0	0	0
BnaC03g04900D	0	0	0	0	0	0	0	0	0
BnaC03g04910D	12	7	11	8	3	5	7	7	16
BnaC03g04920D	0	0	0	0	0	0	0	0	0
BnaC03g04930D	241	322	199	254	192	214	50	52	17
